Date,DIS,GE,GILD,GOOGL,KMI,OIL,T,TSLA,WMT
2017-08-31,101.199997,23.60577,83.709999,955.23999,19.33,19.33,37.459999,355.899994,78.07
2017-09-01,101.5,24.173077,83.75,951.98999,19.360001,19.360001,37.48,355.399994,78.370003
2017-09-05,101.599998,23.798077,82.559998,941.47998,19.35,19.35,37.09,349.589996,79.800003
2017-09-06,101.5,23.961538,82.949997,942.02002,19.33,19.33,36.57,344.529999,80.080002
2017-09-07,97.059998,23.096153,85.470001,949.890015,19.139999,19.139999,35.599998,350.609985,80.120003
2017-09-08,97.07,22.903847,85.099998,941.409973,19.139999,19.139999,35.59,343.399994,78.879997
2017-09-11,97.089996,22.807692,84.519997,943.289978,19.440001,19.440001,35.740002,363.690002,79.080002
2017-09-12,97.889999,22.990385,84.510002,946.650024,19.360001,19.360001,36.259998,362.75,79.610001
2017-09-13,98.82,23.182692,83.68,950.440002,19.440001,19.440001,36.549999,366.230011,79.860001
2017-09-14,97.900002,23.326923,82.290001,940.130005,19.34,19.34,36.32,377.640015,79.68
2017-09-15,98.519997,23.009615,82.360001,935.289978,19.360001,19.360001,37.099998,379.809998,80.379997
2017-09-18,98.099998,23.51923,82.970001,929.75,19.389999,19.389999,37.419998,385,80
2017-09-19,98.43,23.26923,82.290001,936.859985,19.559999,19.559999,38.209999,375.100006,80.050003
2017-09-20,99.209999,23.384615,82.639999,947.539978,19.77,19.77,38.43,373.910004,80.5
2017-09-21,98.889999,23.798077,82.620003,947.549988,19.32,19.32,38.220001,366.480011,80.010002
2017-09-22,98.599998,23.913462,83.269997,943.26001,19.27,19.27,38.59,351.089996,79.529999
2017-09-25,99.57,24.14423,83.610001,934.280029,19.690001,19.690001,39.119999,344.98999,79.150002
2017-09-26,98.629997,23.971153,83.760002,937.429993,19.52,19.52,38.720001,345.25,79.389999
2017-09-27,99.239998,23.432692,83.860001,959.900024,19.33,19.33,38.77,340.970001,79.290001
2017-09-28,98.050003,23.307692,80.910004,964.809998,19.309999,19.309999,39.040001,339.600006,78.949997
2017-09-29,98.57,23.25,81.019997,973.719971,19.18,19.18,39.169998,341.100006,78.139999
2017-10-02,99.860001,23.625,83.519997,967.469971,19.1,19.1,39.110001,341.529999,78.449997
2017-10-03,100.790001,23.846153,83.190002,972.080017,18.85,18.85,39.48,348.140015,79.220001
2017-10-04,100.550003,23.538462,82.419998,966.780029,18.82,18.82,39.5,355.01001,79.089996
2017-10-05,100.110001,23.596153,83.510002,985.190002,19.1,19.1,39.509998,355.329987,79.410004
2017-10-06,100.07,23.451923,82.139999,993.640015,19.02,19.02,38.59,356.880005,79
2017-10-09,99.57,22.528847,81.980003,992.309998,19.030001,19.030001,38.299999,342.940002,80.529999
2017-10-10,99.580002,22.461538,83.040001,987.799988,18.950001,18.950001,38.5,355.589996,84.129997
2017-10-11,98.550003,22.182692,82.57,1005.650024,19.049999,19.049999,38.189999,354.600006,85.730003
2017-10-12,96.93,22.163462,81.300003,1005.650024,18.879999,18.879999,35.860001,355.679993,86.099998
2017-10-13,97.379997,22.096153,81.169998,1007.869995,18.76,18.76,35.700001,355.570007,86.620003
2017-10-16,98.129997,22.461538,79.949997,1009.349976,18.809999,18.809999,36.169998,350.600006,85.739998
2017-10-17,98.360001,22.298077,80.239998,1011,18.68,18.68,36.23,355.75,85.980003
2017-10-18,98.25,22.23077,80.010002,1012.73999,18.58,18.58,35.709999,359.649994,86.220001
2017-10-19,99.010002,22.673077,81.589996,1001.840027,18.65,18.65,35.689999,351.809998,86.400002
2017-10-20,99.400002,22.913462,81.209999,1005.070007,18.42,18.42,35.540001,345.100006,87.440002
2017-10-23,98.699997,21.461538,80.169998,985.539978,18.120001,18.120001,35.25,337.019989,88.650002
2017-10-24,98.290001,21.048077,80.099998,988.48999,18.27,18.27,34.860001,337.339996,87.980003
2017-10-25,97.800003,20.673077,79.889999,991.460022,17.959999,17.959999,33.490002,325.839996,88.480003
2017-10-26,98.559998,20.5,77.879997,991.419983,18,18,33.68,326.170013,88.620003
2017-10-27,98.309998,19.990385,77.07,1033.670044,18.030001,18.030001,33.970001,320.869995,88.169998
2017-10-30,98.040001,19.625,75.989998,1033.130005,18.1,18.1,33.540001,320.079987,86.949997
2017-10-31,97.809998,19.384615,74.959999,1033.040039,18.110001,18.110001,33.650002,331.529999,87.309998
2017-11-01,99.029999,19.25,74.830002,1042.599976,18.129999,18.129999,33.549999,321.079987,87.940002
2017-11-02,98.349998,19.173077,73.809998,1042.969971,17.799999,17.799999,33.169998,299.26001,88.800003
2017-11-03,98.639999,19.365385,73.459999,1049.98999,17.74,17.74,33.299999,306.089996,89.68
2017-11-06,100.639999,19.35577,72.379997,1042.680054,18.08,18.08,32.860001,302.779999,88.699997
2017-11-07,101.610001,19.432692,73.209999,1052.390015,18.040001,18.040001,33.07,306.049988,88.949997
2017-11-08,101.18,19.346153,73.099998,1058.290039,18,18,33.439999,304.390015,90.260002
2017-11-09,102.68,19.221153,73.019997,1047.719971,17.91,17.91,34,302.98999,90.300003
2017-11-10,104.779999,19.701923,73.769997,1044.150024,17.67,17.67,34.220001,302.98999,90.919998
2017-11-13,104.739998,18.288462,72.849998,1041.199951,17.459999,17.459999,34.169998,315.399994,90.989998
2017-11-14,103.169998,17.211538,71.150002,1041.640015,17.43,17.43,33.720001,308.700012,91.089996
2017-11-15,103.690002,17.557692,71.809998,1036.410034,17.030001,17.030001,33.810001,311.299988,89.830002
2017-11-16,103.599998,17.548077,72.410004,1048.469971,16.83,16.83,34.52,312.5,99.620003
2017-11-17,103.440002,17.509615,72.440002,1035.890015,17.01,17.01,34.509998,315.049988,97.470001
2017-11-20,102.75,17.288462,72.129997,1034.660034,17.059999,17.059999,34.639999,308.73999,97.480003
2017-11-21,103,17.14423,72.510002,1050.300049,16.870001,16.870001,34.330002,317.809998,96.519997
2017-11-22,102.739998,17.451923,72.82,1051.920044,17.1,17.1,34.869999,312.600006,96.410004
2017-11-24,102.639999,17.490385,72.459999,1056.52002,17.190001,17.190001,34.810001,315.549988,96.620003
2017-11-27,102.790001,17.423077,71.699997,1072.01001,16.959999,16.959999,34.68,316.809998,96.620003
2017-11-28,103.410004,17.701923,72.589996,1063.290039,17.030001,17.030001,35.419998,317.549988,96.769997
2017-11-29,105.239998,17.76923,73.669998,1037.380005,16.76,16.76,36.48,307.540009,97.559998
2017-11-30,104.82,17.586538,74.779999,1036.170044,17.23,17.23,36.380001,308.850006,97.230003
2017-12-01,105.25,17.192308,75.339996,1025.069946,17.41,17.41,36.5,306.529999,97.349998
2017-12-04,110.220001,17.259615,73.089996,1011.869995,17.25,17.25,37.27,305.200012,97.010002
2017-12-05,107.220001,17.076923,73.290001,1019.599976,17.139999,17.139999,36.549999,303.700012,97.830002
2017-12-06,105.459999,16.98077,73.290001,1032.719971,17.110001,17.110001,36.110001,313.26001,97.279999
2017-12-07,105.260002,17.028847,72.720001,1044.569946,17.360001,17.360001,36.169998,311.23999,96.779999
2017-12-08,104.230003,17.028847,74.220001,1049.380005,17.790001,17.790001,36.73,315.130005,96.550003
2017-12-11,106.830002,16.971153,75.879997,1051.969971,17.959999,17.959999,36.900002,328.910004,96.93
2017-12-12,107.43,17.221153,76.089996,1048.77002,17.75,17.75,38.099998,341.029999,96.699997
2017-12-13,107.610001,17.076923,76.580002,1051.390015,17.85,17.85,38.040001,339.029999,97.760002
2017-12-14,110.57,16.961538,74.339996,1057.469971,17.84,17.84,37.740002,337.890015,97.129997
2017-12-15,111.269997,17.134615,75.57,1072,17.93,17.93,38.240002,343.450012,97.110001
2017-12-18,111.029999,17.076923,75.129997,1085.089966,18,18,38.459999,338.869995,97.900002
2017-12-19,111.809998,16.913462,74.349998,1079.780029,17.92,17.92,38.049999,331.100006,98.800003
2017-12-20,109.690002,16.778847,74.010002,1073.560059,17.76,17.76,38.549999,328.980011,98.75
2017-12-21,109.57,16.798077,73.019997,1070.849976,18.07,18.07,38.880001,331.660004,98.059998
2017-12-22,108.669998,16.826923,72.709999,1068.859985,18.049999,18.049999,38.939999,325.200012,98.209999
2017-12-26,108.120003,16.759615,72.699997,1065.849976,18.110001,18.110001,39.060001,317.290009,99.160004
2017-12-27,107.639999,16.711538,72.980003,1060.199951,18.120001,18.120001,38.889999,311.640015,99.260002
2017-12-28,107.769997,16.692308,72.480003,1055.949951,18.309999,18.309999,39.18,315.359985,99.400002
2017-12-29,107.510002,16.778847,71.639999,1053.400024,18.07,18.07,38.880001,311.350006,98.75
2018-01-02,111.800003,17.288462,74.099998,1073.209961,18.799999,18.799999,38.540001,320.529999,98.589996
2018-01-03,112.279999,17.451923,74.660004,1091.52002,18.959999,18.959999,37.650002,317.25,99.449997
2018-01-04,112.230003,17.817308,73.900002,1095.76001,19.01,19.01,38,314.619995,99.540001
2018-01-05,111.620003,17.826923,74.519997,1110.290039,18.950001,18.950001,38.139999,316.579987,100.129997
2018-01-08,110.019997,17.576923,74.400002,1114.209961,18.860001,18.860001,38.25,336.410004,101.610001
2018-01-09,109.940002,17.846153,78.099998,1112.790039,18.940001,18.940001,37.490002,333.690002,100.389999
2018-01-10,109.470001,18.201923,78.709999,1110.140015,18.879999,18.879999,36.619999,334.799988,99.669998
2018-01-11,110.989998,18.288462,79.059998,1112.050049,19.200001,19.200001,36.48,337.950012,100.019997
2018-01-12,112.470001,18.038462,79.019997,1130.650024,19.52,19.52,36.900002,336.220001,100.870003
2018-01-16,110.690002,17.509615,80.25,1130.699951,19.389999,19.389999,36.720001,340.059998,100.690002
2018-01-17,111.970001,16.682692,81.739998,1139.099976,19.57,19.57,36.849998,347.160004,102.699997
2018-01-18,110.419998,16.125,81.169998,1135.969971,19.01,19.01,37.150002,344.570007,104.300003
2018-01-19,110.589996,15.634615,80.980003,1143.5,19.01,19.01,37.209999,350.019989,104.589996
2018-01-22,111.099998,15.548077,81.410004,1164.160034,19.629999,19.629999,37.869999,351.559998,105.449997
2018-01-23,110.410004,16.240385,80.949997,1176.170044,19.450001,19.450001,37.189999,352.790009,105.900002
2018-01-24,110.5,15.807693,81.300003,1171.290039,19.139999,19.139999,37.02,345.890015,105.790001
2018-01-25,110.550003,15.557693,81.190002,1182.140015,18.82,18.82,37.450001,337.640015,106.599998
2018-01-26,112.190002,15.509615,85.459999,1187.560059,18.77,18.77,37.82,342.850006,108.389999
2018-01-29,111.540001,15.653846,88.800003,1186.47998,18.709999,18.709999,37.259998,349.529999,109.550003
2018-01-30,110.110001,15.336538,87.290001,1177.369995,18.23,18.23,37.439999,345.820007,107.730003
2018-01-31,108.669998,15.548077,83.800003,1182.219971,17.98,17.98,37.450001,354.309998,106.599998
2018-02-01,110.489998,15.403846,83.489998,1181.589966,18.059999,18.059999,39.16,349.25,105.519997
2018-02-02,108.699997,15.038462,81.730003,1119.199951,17.5,17.5,38.07,343.75,104.480003
2018-02-05,104.699997,14.336538,78.370003,1062.390015,16.809999,16.809999,36.630001,333.130005,100.089996
2018-02-06,106.169998,14.682693,80.379997,1084.430054,17.33,17.33,36.830002,333.970001,100.900002
2018-02-07,104.760002,14.663462,82.760002,1055.410034,17.290001,17.290001,36.93,345,102.849998
2018-02-08,101.349998,13.894231,78.220001,1007.710022,16.799999,16.799999,35.57,315.230011,100.019997
2018-02-09,103.089996,14.365385,79.32,1046.27002,17.24,17.24,36.049999,310.420013,99.370003
2018-02-12,103.389999,14.25,80.139999,1054.560059,17.299999,17.299999,36.369999,315.730011,99.550003
2018-02-13,104.120003,14.105769,80.790001,1054.140015,17.389999,17.389999,36.599998,323.660004,100.980003
2018-02-14,104.599998,14.326923,81.82,1072.699951,17.450001,17.450001,36.41,322.309998,101.699997
2018-02-15,105.18,14.278846,81.550003,1091.359985,17.309999,17.309999,37,334.070007,103.230003
2018-02-16,106.529999,14.471154,80.699997,1095.5,17.059999,17.059999,37.139999,335.48999,104.779999
2018-02-20,105.980003,14.173077,80.940002,1103.589966,17,17,36.77,334.769989,94.110001
2018-02-21,105.050003,13.932693,80.690002,1113.75,16.75,16.75,36.310001,333.299988,91.519997
2018-02-22,105.239998,14.057693,79.400002,1109.900024,16.66,16.66,36.470001,346.170013,92.769997
2018-02-23,107.25,13.932693,80.910004,1128.089966,17.01,17.01,36.720001,352.049988,92.889999
2018-02-26,109.809998,14.086538,81.790001,1143.699951,16.92,16.92,37.459999,357.420013,93.120003
2018-02-27,104.870003,13.942307,80.360001,1117.51001,16.639999,16.639999,36.869999,350.98999,91.519997
2018-02-28,103.160004,13.567307,78.730003,1103.920044,16.200001,16.200001,36.299999,343.059998,90.010002
2018-03-01,102.57,13.480769,77.529999,1071.410034,16.209999,16.209999,36,330.929993,89.080002
2018-03-02,102.989998,13.576923,78.690002,1084.140015,16.1,16.1,36.349998,335.119995,88.769997
2018-03-05,103.410004,13.865385,77.919998,1094.76001,16.209999,16.209999,36.700001,333.350006,89.980003
2018-03-06,104.940002,14.076923,79.32,1100.900024,16.110001,16.110001,36.869999,328.200012,89.059998
2018-03-07,103.589996,13.951923,79.989998,1115.040039,16.049999,16.049999,36.91,332.299988,87.739998
2018-03-08,104.029999,13.961538,80.07,1129.380005,16.01,16.01,37.110001,329.100006,87.919998
2018-03-09,104.730003,14.365385,80.720001,1160.839966,16.33,16.33,37.049999,327.170013,88.720001
2018-03-12,105.169998,14.519231,81.059998,1165.930054,16.549999,16.549999,37.360001,345.51001,88.07
2018-03-13,103.730003,13.875,81.720001,1139.910034,16.5,16.5,37.389999,341.839996,88.300003
2018-03-14,103.900002,13.721154,81.099998,1148.890015,16.42,16.42,37.029999,326.630005,87.669998
2018-03-15,103.239998,13.807693,79.510002,1150.609985,16.309999,16.309999,37.040001,325.600006,87.510002
2018-03-16,102.870003,13.759615,79.739998,1134.420044,16.41,16.41,37,321.350006,89.169998
2018-03-19,101.480003,13.528846,77.18,1100.069946,16,16,36.580002,313.559998,87.449997
2018-03-20,101.349998,13.115385,76.919998,1095.800049,15.61,15.61,36.34,310.549988,87.949997
2018-03-21,101.82,13.346154,76.489998,1094,15.91,15.91,36,316.529999,88.18
2018-03-22,100.599998,12.836538,75.57,1053.150024,15.36,15.36,35.369999,309.100006,87.139999
2018-03-23,98.540001,12.567307,72.839996,1026.550049,15.01,15.01,34.700001,301.540009,85.419998
2018-03-26,100.650002,12.394231,75.540001,1054.089966,15.13,15.13,34.689999,304.179993,87.5
2018-03-27,99.360001,12.923077,74.110001,1006.940002,15.09,15.09,34.900002,279.179993,86.050003
2018-03-28,98.540001,13.153846,74.779999,1005.179993,14.81,14.81,35.560001,257.779999,87.769997
2018-03-29,100.440002,12.961538,75.389999,1037.140015,15.06,15.06,35.650002,266.130005,88.970001
2018-04-02,98.660004,12.615385,73.139999,1012.630005,14.9,14.9,35.099998,252.479996,85.550003
2018-04-03,99.419998,12.625,73.75,1018.679993,15.01,15.01,35.369999,267.529999,86.800003
2018-04-04,100.949997,12.769231,75.400002,1029.709961,15.16,15.16,35.880001,286.940002,87.220001
2018-04-05,102.110001,12.913462,74.82,1032.640015,15.5,15.5,36.139999,305.720001,87.809998
2018-04-06,100.349998,12.557693,73.410004,1009.950012,15.17,15.17,35.630001,299.299988,86.690002
2018-04-09,99.699997,12.336538,73.800003,1020.090027,15.1,15.1,35.169998,289.660004,86.279999
2018-04-10,101.370003,12.548077,75.019997,1036.5,15.61,15.61,35.810001,304.700012,86.449997
2018-04-11,100.800003,12.471154,74.330002,1025.060059,15.35,15.35,35.25,300.929993,85.910004
2018-04-12,100.389999,12.673077,75.290001,1037.290039,15.34,15.34,35.16,294.079987,85.43
2018-04-13,100.349998,12.971154,75.220001,1036.040039,15.33,15.33,35.139999,300.339996,86.019997
2018-04-16,100.239998,12.817307,74.690002,1046.099976,15.68,15.68,35.639999,291.209991,86.839996
2018-04-17,102.169998,13.259615,75.470001,1079.359985,16.02,16.02,35.360001,287.690002,87.900002
2018-04-18,101.209999,13.134615,75.68,1075.390015,16.17,16.17,35.209999,293.350006,87.57
2018-04-19,100.889999,13.451923,74.440002,1089.449951,16.540001,16.540001,34.82,300.079987,87.889999
2018-04-20,100.239998,13.980769,73.699997,1077.319946,16.469999,16.469999,34.669998,290.23999,86.980003
2018-04-23,100.150002,13.961538,74.010002,1073.810059,16.440001,16.440001,34.889999,283.369995,86.099998
2018-04-24,99.459999,14.115385,72.720001,1022.640015,16.27,16.27,35,283.459991,86.529999
2018-04-25,101.150002,13.509615,73.25,1022.98999,16.26,16.26,35.200001,280.690002,87.169998
2018-04-26,99.839996,13.826923,73.900002,1043.310059,16.219999,16.219999,33.099998,285.480011,87.940002
2018-04-27,99.230003,13.826923,73.860001,1031.449951,15.95,15.95,33.040001,294.079987,87.290001
2018-04-30,100.330002,13.528846,72.230003,1018.580017,15.82,15.82,32.700001,293.899994,88.459999
2018-05-01,100.059998,13.509615,72.559998,1040.75,16.02,16.02,32.540001,299.920013,87.410004
2018-05-02,99.620003,13.634615,66.879997,1026.050049,16.16,16.16,32.060001,301.149994,86.339996
2018-05-03,98.760002,13.394231,65.190002,1026.300049,15.82,15.82,31.940001,284.450012,86.230003
2018-05-04,101.150002,13.557693,65.419998,1051,16.110001,16.110001,32.139999,294.089996,87.529999
2018-05-07,102.480003,13.528846,64.879997,1059.459961,16.209999,16.209999,32.040001,302.769989,85.470001
2018-05-08,101.790001,13.721154,65.220001,1058.589966,16.07,16.07,31.700001,301.970001,85.739998
2018-05-09,99.970001,14.057693,65.690002,1088.949951,16.450001,16.450001,31.4,306.850006,83.059998
2018-05-10,101.68,14.125,65.370003,1105.469971,16.5,16.5,31.879999,305.019989,82.690002
2018-05-11,102.07,14.038462,66.160004,1103.380005,16.51,16.51,32.290001,301.059998,83.379997
2018-05-14,102.440002,14.144231,67.050003,1106.599976,16.639999,16.639999,32.189999,291.970001,84.389999
2018-05-15,102.919998,14.144231,66.989998,1084.869995,16.440001,16.440001,32.09,284.179993,84.519997
2018-05-16,105.040001,14.451923,67.550003,1084.089966,16.4,16.4,32.299999,286.480011,86.129997
2018-05-17,104.339996,14.451923,67.599998,1081.26001,16.299999,16.299999,31.93,284.540009,84.489998
2018-05-18,103.93,14.394231,68.019997,1069.640015,16.07,16.07,32.049999,276.820007,83.639999
2018-05-21,104.059998,14.673077,67.629997,1084.01001,15.98,15.98,32.59,284.48999,84.510002
2018-05-22,104.07,14.701923,67.830002,1075.310059,15.94,15.94,32.43,275.01001,83.370003
2018-05-23,102.889999,13.634615,68.169998,1085.959961,16.190001,16.190001,32.330002,279.070007,83.010002
2018-05-24,102.110001,14.038462,67.529999,1085.449951,15.88,15.88,32.779999,277.850006,82.849998
2018-05-25,102.199997,14.067307,67.379997,1084.079956,15.89,15.89,32.509998,278.850006,82.459999
2018-05-29,99.690002,13.634615,67.330002,1068.069946,16.040001,16.040001,32.330002,283.76001,82.400002
2018-05-30,99.980003,13.625,67.690002,1077.469971,16.559999,16.559999,32.57,291.720001,84.120003
2018-05-31,99.470001,13.538462,67.400002,1100,16.68,16.68,32.32,284.730011,82.540001
2018-06-01,99.360001,13.557693,68.300003,1135,16.9,16.9,32.470001,291.820007,82.989998
2018-06-04,100.239998,13.182693,70.209999,1153.040039,16.940001,16.940001,32.41,296.73999,85.419998
2018-06-05,99.940002,13.269231,70.059998,1151.02002,16.84,16.84,32.68,291.130005,84.620003
2018-06-06,101.910004,13.115385,71.970001,1146.949951,16.719999,16.719999,33.380001,319.5,84.559998
2018-06-07,102.470001,13.25,71.900002,1134.420044,17.059999,17.059999,33.810001,316.089996,84.949997
2018-06-08,103.980003,13.394231,71.910004,1132.709961,16.85,16.85,33.830002,317.660004,84.360001
2018-06-11,104.349998,13.442307,71.830002,1140.900024,17.15,17.15,34.18,332.100006,84.300003
2018-06-12,104.330002,13.442307,71.68,1148.189941,16.93,16.93,34.349998,342.769989,84.099998
2018-06-13,106.309998,13.355769,71.290001,1144.22998,16.74,16.74,32.220001,344.779999,84.089996
2018-06-14,108.75,13.115385,71.150002,1160.109985,16.950001,16.950001,32.52,357.720001,83.790001
2018-06-15,108.849998,12.788462,70.230003,1159.27002,16.77,16.77,33.150002,358.170013,83.699997
2018-06-18,107.059998,12.692307,69.059998,1183.579956,17.16,17.16,32.189999,370.829987,83
2018-06-19,106.099998,12.451923,70.940002,1178.689941,17.35,17.35,32.389999,352.549988,83.610001
2018-06-20,107.150002,12.384615,71.459999,1184.069946,17.49,17.49,32,362.220001,83.610001
2018-06-21,105.889999,12.269231,71.519997,1169.439941,17.16,17.16,31.6,347.51001,84.209999
2018-06-22,106.339996,12.548077,71.07,1169.290039,17.389999,17.389999,31.690001,333.630005,84.82
2018-06-25,104.449997,12.259615,71.139999,1139.280029,17.17,17.17,31.709999,333.01001,86.470001
2018-06-26,104.260002,13.211538,70.25,1132.619995,17.549999,17.549999,31.620001,342,85.980003
2018-06-27,103.959999,13.423077,68.639999,1116.939941,17.639999,17.639999,31.65,344.5,86.889999
2018-06-28,104.769997,13.298077,70.330002,1126.780029,17.48,17.48,32.189999,349.929993,85.860001
2018-06-29,104.809998,13.086538,70.839996,1129.189941,17.67,17.67,32.110001,342.950012,85.650002
2018-07-02,105.330002,12.855769,71.279999,1142.109985,17.43,17.43,32.209999,335.070007,84
2018-07-03,104.040001,12.855769,71.330002,1116.280029,17.690001,17.690001,32.709999,310.859985,84.440002
2018-07-05,105.339996,12.913462,72.809998,1141.290039,17.58,17.58,32.599998,309.160004,84.57
2018-07-06,104.779999,13.317307,75.209999,1155.079956,17.93,17.93,32.68,308.899994,84.510002
2018-07-09,106.019997,13.413462,76.639999,1167.280029,18.1,18.1,32.150002,318.51001,85.93
2018-07-10,106.029999,13.625,76.75,1167.140015,18.219999,18.219999,32.5,322.470001,87.209999
2018-07-11,108.040001,13.451923,76.019997,1171.459961,17.860001,17.860001,31.870001,318.959991,86.529999
2018-07-12,108.25,13.451923,77.599998,1201.26001,18.030001,18.030001,32.23,316.709991,86.519997
2018-07-13,110,13.355769,77.379997,1204.420044,17.91,17.91,31.67,318.869995,87.699997
2018-07-16,110.199997,13.365385,77.260002,1196.51001,17.799999,17.799999,31.9,310.100006,87.639999
2018-07-17,110.300003,13.163462,77.199997,1213.079956,17.690001,17.690001,31.76,322.690002,88.190002
2018-07-18,110.690002,13.221154,77.120003,1212.910034,17.780001,17.780001,31.709999,323.850006,88.07
2018-07-19,112.129997,13.201923,77.050003,1199.099976,17.99,17.99,31.27,320.230011,87.720001
2018-07-20,111.480003,12.615385,77.370003,1197.880005,17.690001,17.690001,31.1,313.579987,88.059998
2018-07-23,111.089996,12.490385,77.379997,1211,17.700001,17.700001,31,303.200012,87.629997
2018-07-24,110.699997,12.615385,77.650002,1258.150024,17.65,17.65,31.68,297.429993,87.959999
2018-07-25,111.18,12.605769,78.919998,1275.939941,17.9,17.9,30.25,308.73999,87.900002
2018-07-26,113.510002,12.644231,78.160004,1285.5,18.030001,18.030001,30.35,306.649994,88.230003
2018-07-27,112.620003,12.557693,76.809998,1252.890015,17.9,17.9,31.08,297.179993,88.129997
2018-07-30,112.629997,12.653846,76.32,1230.040039,17.75,17.75,32,290.170013,88.879997
2018-07-31,113.559998,13.105769,77.830002,1227.219971,17.780001,17.780001,31.969999,298.140015,89.230003
2018-08-01,112.970001,12.730769,77.900002,1232.98999,17.530001,17.530001,31.9,300.839996,88.239998
2018-08-02,112.75,12.663462,77.629997,1241.130005,17.68,17.68,31.85,349.540009,88.760002
2018-08-03,114.089996,12.634615,77.93,1238.160034,17.620001,17.620001,32.27,348.170013,89.599998
2018-08-06,115.940002,12.596154,77.870003,1237.670044,17.950001,17.950001,32.110001,341.98999,89.669998
2018-08-07,116.559998,12.653846,78.379997,1255.839966,17.98,17.98,32.400002,379.570007,89.769997
2018-08-08,113.980003,12.548077,76.910004,1261.329956,17.92,17.92,32.360001,370.339996,90.050003
2018-08-09,114.160004,12.442307,78.040001,1264.459961,17.940001,17.940001,32.490002,352.450012,89.010002
2018-08-10,112.68,12.278846,76.730003,1252.51001,18.17,18.17,32.259998,355.48999,90.18
2018-08-13,112.120003,11.971154,77.169998,1248.640015,17.84,17.84,32.209999,356.410004,89.639999
2018-08-14,112.75,11.875,77.309998,1258.140015,17.950001,17.950001,32.240002,347.640015,90.849998
2018-08-15,112.849998,11.75,74.839996,1232.219971,17.73,17.73,32.470001,338.690002,90.220001
2018-08-16,112.480003,11.826923,75.589996,1224.060059,17.82,17.82,33.09,335.450012,98.639999
2018-08-17,112.480003,11.826923,72.919998,1215.849976,17.950001,17.950001,33.029999,305.5,97.849998
2018-08-20,111.989998,11.826923,72.360001,1221.949951,17.91,17.91,33.110001,308.440002,96
2018-08-21,112.389999,12.144231,73.32,1217.410034,17.959999,17.959999,33.400002,321.899994,96.080002
2018-08-22,111.940002,11.990385,73.82,1221.75,18.280001,18.280001,32.68,321.640015,95.669998
2018-08-23,112,12.057693,73.339996,1221.160034,17.98,17.98,32.490002,320.100006,95.18
2018-08-24,111.93,12.019231,73.589996,1236.75,17.969999,17.969999,32.639999,322.820007,94.949997
2018-08-27,112.330002,12.278846,74.82,1256.27002,17.969999,17.969999,32.830002,319.269989,94.540001
2018-08-28,112.580002,12.269231,74.93,1245.859985,17.809999,17.809999,32.669998,311.859985,96.07
2018-08-29,112.449997,12.471154,75.620003,1264.650024,17.879999,17.879999,32.23,305.01001,95.639999
2018-08-30,111.919998,12.278846,76.290001,1254.439941,17.780001,17.780001,31.959999,303.149994,96.099998
2018-08-31,112.019997,12.442307,75.730003,1231.800049,17.700001,17.700001,31.940001,301.660004,95.860001
2018-09-04,110.849998,12.182693,74.290001,1211.310059,17.620001,17.620001,31.860001,288.950012,95.360001
2018-09-05,109.870003,12.076923,74.529999,1199.099976,17.790001,17.790001,32.02,280.73999,96.620003
2018-09-06,110.260002,12.028846,72.879997,1183.98999,17.67,17.67,32.18,280.950012,96.449997
2018-09-07,110.970001,11.923077,72.220001,1177.589966,17.82,17.82,32.119999,263.23999,95.830002
2018-09-10,110.68,12.028846,72.510002,1175.060059,17.690001,17.690001,32.389999,285.5,96.900002
2018-09-11,109.599998,11.855769,72.230003,1189.98999,18.01,18.01,32.669998,279.440002,96.639999
2018-09-12,109.459999,12.125,73.970001,1171.599976,18.16,18.16,33.419998,290.540009,95.970001
2018-09-13,110.669998,12.221154,74.120003,1182.140015,18.299999,18.299999,33.68,289.459991,95.120003
2018-09-14,109.260002,12.192307,73.379997,1177.97998,18.059999,18.059999,33.599998,295.200012,94.589996
2018-09-17,109.360001,12.211538,72.779999,1159.829956,18.17,18.17,33.619999,294.839996,94.82
2018-09-18,109.529999,12.173077,73.669998,1167.109985,18.120001,18.120001,33.720001,284.959991,95.43
2018-09-19,109.790001,12.365385,73.879997,1174.27002,18.26,18.26,33.369999,299.019989,95.239998
2018-09-20,111.620003,11.980769,74.830002,1191.569946,18.040001,18.040001,33.439999,298.329987,95.75
2018-09-21,110.400002,11.701923,75.510002,1172.119995,18.059999,18.059999,33.779999,299.100006,95.900002
2018-09-24,112.769997,11.288462,75.620003,1179.560059,17.889999,17.889999,33.91,299.679993,94.919998
2018-09-25,113.629997,10.836538,74.989998,1193.890015,17.879999,17.879999,33.759998,300.98999,95.099998
2018-09-26,115.209999,10.951923,75.650002,1194.060059,17.610001,17.610001,33.349998,309.579987,94.589996
2018-09-27,116.040001,11.086538,76.580002,1207.359985,17.559999,17.559999,33.419998,307.519989,94.129997
2018-09-28,116.940002,10.855769,77.209999,1207.079956,17.73,17.73,33.580002,264.769989,93.910004
2018-10-01,116.239998,11.625,77.959999,1208.530029,18.18,18.18,33.490002,310.700012,94.400002
2018-10-02,117.660004,11.846154,78.669998,1207.640015,18.08,18.08,33.919998,301.019989,95.150002
2018-10-03,116.910004,12,79,1211.530029,18.24,18.24,33.919998,294.799988,94.07
